Metadata_Plate,Metadata_Well,assay_type,food_conc_OD,food_type,diluent,diluent_concentration_perc,drug,concentration_um,drug_stock_prep_date,drug_prep_method,strain,bleach,well_censor,well_censor_reason,notes
p001,A01,48h,10,15hHB101_20200813,DMSO,1,fenbendazole,0,20200805,serial; see notes,JU775,1,,,
p011,H05,48h,10,15hHB101_20200813,DMSO,1,mebendazole,96,20200805,serial; see notes,MY16,3,,,
p011,H06,48h,10,15hHB101_20200813,DMSO,1,mebendazole,96,20200805,serial; see notes,CB4856,3,,,
p011,H07,48h,10,15hHB101_20200813,DMSO,1,mebendazole,96,20200805,serial; see notes,PD1074,3,,,
p011,H08,48h,10,15hHB101_20200813,DMSO,1,mebendazole,96,20200805,serial; see notes,CX11314,3,,,
p011,H09,48h,10,15hHB101_20200813,DMSO,1,mebendazole,96,20200805,serial; see notes,JU775,3,,,
p011,H10,48h,10,15hHB101_20200813,DMSO,1,mebendazole,96,20200805,serial; see notes,DL238,3,,,
p011,H11,48h,10,15hHB101_20200813,DMSO,1,mebendazole,96,20200805,serial; see notes,MY16,3,,,
p011,H12,48h,10,15hHB101_20200813,DMSO,1,mebendazole,96,20200805,serial; see notes,CB4856,3,,,
p012,A01,48h,10,15hHB101_20200813,DMSO,1,mebendazole,0,20200805,serial; see notes,PD1074,3,,,
p012,A02,48h,10,15hHB101_20200813,DMSO,1,mebendazole,0,20200805,serial; see notes,CX11314,3,,,
p012,A03,48h,10,15hHB101_20200813,DMSO,1,mebendazole,0,20200805,serial; see notes,JU775,3,,,
p012,A04,48h,10,15hHB101_20200813,DMSO,1,mebendazole,0,20200805,serial; see notes,DL238,3,,,
p012,A05,48h,10,15hHB101_20200813,DMSO,1,mebendazole,0,20200805,serial; see notes,MY16,3,,,
p012,A06,48h,10,15hHB101_20200813,DMSO,1,mebendazole,0,20200805,serial; see notes,CB4856,3,,,
p012,A07,48h,10,15hHB101_20200813,DMSO,1,mebendazole,0,20200805,serial; see notes,PD1074,3,,,
p012,A08,48h,10,15hHB101_20200813,DMSO,1,mebendazole,0,20200805,serial; see notes,CX11314,3,,,
p012,A09,48h,10,15hHB101_20200813,DMSO,1,mebendazole,0,20200805,serial; see notes,JU775,3,,,
p012,A10,48h,10,15hHB101_20200813,DMSO,1,mebendazole,0,20200805,serial; see notes,DL238,3,,,
p012,A11,48h,10,15hHB101_20200813,DMSO,1,mebendazole,0,20200805,serial; see notes,MY16,3,,,
p012,A12,48h,10,15hHB101_20200813,DMSO,1,mebendazole,0,20200805,serial; see notes,CB4856,3,,,
p012,B01,48h,10,15hHB101_20200813,DMSO,1,mebendazole,1.5,20200805,serial; see notes,PD1074,3,,,
p012,B02,48h,10,15hHB101_20200813,DMSO,1,mebendazole,1.5,20200805,serial; see notes,CX11314,3,,,
p012,B03,48h,10,15hHB101_20200813,DMSO,1,mebendazole,1.5,20200805,serial; see notes,JU775,3,,,
p012,B04,48h,10,15hHB101_20200813,DMSO,1,mebendazole,1.5,20200805,serial; see notes,DL238,3,,,
p012,B05,48h,10,15hHB101_20200813,DMSO,1,mebendazole,1.5,20200805,serial; see notes,MY16,3,,,
p012,B06,48h,10,15hHB101_20200813,DMSO,1,mebendazole,1.5,20200805,serial; see notes,CB4856,3,,,
p012,B07,48h,10,15hHB101_20200813,DMSO,1,mebendazole,1.5,20200805,serial; see notes,PD1074,3,,,
p012,B08,48h,10,15hHB101_20200813,DMSO,1,mebendazole,1.5,20200805,serial; see notes,CX11314,3,,,
p012,B09,48h,10,15hHB101_20200813,DMSO,1,mebendazole,1.5,20200805,serial; see notes,JU775,3,,,
p012,B10,48h,10,15hHB101_20200813,DMSO,1,mebendazole,1.5,20200805,serial; see notes,DL238,3,,,
p012,B11,48h,10,15hHB101_20200813,DMSO,1,mebendazole,1.5,20200805,serial; see notes,MY16,3,,,
p012,B12,48h,10,15hHB101_20200813,DMSO,1,mebendazole,1.5,20200805,serial; see notes,CB4856,3,,,
p012,C01,48h,10,15hHB101_20200813,DMSO,1,mebendazole,3,20200805,serial; see notes,PD1074,3,,,
p012,C02,48h,10,15hHB101_20200813,DMSO,1,mebendazole,3,20200805,serial; see notes,CX11314,3,,,
p012,C03,48h,10,15hHB101_20200813,DMSO,1,mebendazole,3,20200805,serial; see notes,JU775,3,,,
p012,C04,48h,10,15hHB101_20200813,DMSO,1,mebendazole,3,20200805,serial; see notes,DL238,3,,,
p012,C05,48h,10,15hHB101_20200813,DMSO,1,mebendazole,3,20200805,serial; see notes,MY16,3,,,
p012,C06,48h,10,15hHB101_20200813,DMSO,1,mebendazole,3,20200805,serial; see notes,CB4856,3,,,
p012,C07,48h,10,15hHB101_20200813,DMSO,1,mebendazole,3,20200805,serial; see notes,PD1074,3,,,
p012,C08,48h,10,15hHB101_20200813,DMSO,1,mebendazole,3,20200805,serial; see notes,CX11314,3,,,
p012,C09,48h,10,15hHB101_20200813,DMSO,1,mebendazole,3,20200805,serial; see notes,JU775,3,,,
p012,C10,48h,10,15hHB101_20200813,DMSO,1,mebendazole,3,20200805,serial; see notes,DL238,3,,,
p012,C11,48h,10,15hHB101_20200813,DMSO,1,mebendazole,3,20200805,serial; see notes,MY16,3,,,
p012,C12,48h,10,15hHB101_20200813,DMSO,1,mebendazole,3,20200805,serial; see notes,CB4856,3,,,
p012,D01,48h,10,15hHB101_20200813,DMSO,1,mebendazole,6,20200805,serial; see notes,PD1074,3,,,
p012,D02,48h,10,15hHB101_20200813,DMSO,1,mebendazole,6,20200805,serial; see notes,CX11314,3,,,
p012,D03,48h,10,15hHB101_20200813,DMSO,1,mebendazole,6,20200805,serial; see notes,JU775,3,,,
p012,D04,48h,10,15hHB101_20200813,DMSO,1,mebendazole,6,20200805,serial; see notes,DL238,3,,,
p012,D05,48h,10,15hHB101_20200813,DMSO,1,mebendazole,6,20200805,serial; see notes,MY16,3,,,
p012,D06,48h,10,15hHB101_20200813,DMSO,1,mebendazole,6,20200805,serial; see notes,CB4856,3,,,
p012,D07,48h,10,15hHB101_20200813,DMSO,1,mebendazole,6,20200805,serial; see notes,PD1074,3,,,
p012,D08,48h,10,15hHB101_20200813,DMSO,1,mebendazole,6,20200805,serial; see notes,CX11314,3,,,
p012,D09,48h,10,15hHB101_20200813,DMSO,1,mebendazole,6,20200805,serial; see notes,JU775,3,,,
p012,D10,48h,10,15hHB101_20200813,DMSO,1,mebendazole,6,20200805,serial; see notes,DL238,3,,,
p012,D11,48h,10,15hHB101_20200813,DMSO,1,mebendazole,6,20200805,serial; see notes,MY16,3,,,
p012,D12,48h,10,15hHB101_20200813,DMSO,1,mebendazole,6,20200805,serial; see notes,CB4856,3,,,
p012,E01,48h,10,15hHB101_20200813,DMSO,1,mebendazole,12,20200805,serial; see notes,PD1074,3,,,
p012,E02,48h,10,15hHB101_20200813,DMSO,1,mebendazole,12,20200805,serial; see notes,CX11314,3,,,
p012,E03,48h,10,15hHB101_20200813,DMSO,1,mebendazole,12,20200805,serial; see notes,JU775,3,,,
p012,E04,48h,10,15hHB101_20200813,DMSO,1,mebendazole,12,20200805,serial; see notes,DL238,3,,,
p012,E05,48h,10,15hHB101_20200813,DMSO,1,mebendazole,12,20200805,serial; see notes,MY16,3,,,
p012,E06,48h,10,15hHB101_20200813,DMSO,1,mebendazole,12,20200805,serial; see notes,CB4856,3,,,
p012,E07,48h,10,15hHB101_20200813,DMSO,1,mebendazole,12,20200805,serial; see notes,PD1074,3,,,
p012,E08,48h,10,15hHB101_20200813,DMSO,1,mebendazole,12,20200805,serial; see notes,CX11314,3,,,
p012,E09,48h,10,15hHB101_20200813,DMSO,1,mebendazole,12,20200805,serial; see notes,JU775,3,,,
p012,E10,48h,10,15hHB101_20200813,DMSO,1,mebendazole,12,20200805,serial; see notes,DL238,3,,,
p012,E11,48h,10,15hHB101_20200813,DMSO,1,mebendazole,12,20200805,serial; see notes,MY16,3,,,
p012,E12,48h,10,15hHB101_20200813,DMSO,1,mebendazole,12,20200805,serial; see notes,CB4856,3,,,
p012,F01,48h,10,15hHB101_20200813,DMSO,1,mebendazole,24,20200805,serial; see notes,PD1074,3,,,
p012,F02,48h,10,15hHB101_20200813,DMSO,1,mebendazole,24,20200805,serial; see notes,CX11314,3,,,
p012,F03,48h,10,15hHB101_20200813,DMSO,1,mebendazole,24,20200805,serial; see notes,JU775,3,,,
p012,F04,48h,10,15hHB101_20200813,DMSO,1,mebendazole,24,20200805,serial; see notes,DL238,3,,,
p012,F05,48h,10,15hHB101_20200813,DMSO,1,mebendazole,24,20200805,serial; see notes,MY16,3,,,
p012,F06,48h,10,15hHB101_20200813,DMSO,1,mebendazole,24,20200805,serial; see notes,CB4856,3,,,
p012,F07,48h,10,15hHB101_20200813,DMSO,1,mebendazole,24,20200805,serial; see notes,PD1074,3,,,
p012,F08,48h,10,15hHB101_20200813,DMSO,1,mebendazole,24,20200805,serial; see notes,CX11314,3,,,
p012,F09,48h,10,15hHB101_20200813,DMSO,1,mebendazole,24,20200805,serial; see notes,JU775,3,,,
p012,F10,48h,10,15hHB101_20200813,DMSO,1,mebendazole,24,20200805,serial; see notes,DL238,3,,,
p012,F11,48h,10,15hHB101_20200813,DMSO,1,mebendazole,24,20200805,serial; see notes,MY16,3,,,
p012,F12,48h,10,15hHB101_20200813,DMSO,1,mebendazole,24,20200805,serial; see notes,CB4856,3,,,
p012,G01,48h,10,15hHB101_20200813,DMSO,1,mebendazole,48,20200805,serial; see notes,PD1074,3,,,
p012,G02,48h,10,15hHB101_20200813,DMSO,1,mebendazole,48,20200805,serial; see notes,CX11314,3,,,
p012,G03,48h,10,15hHB101_20200813,DMSO,1,mebendazole,48,20200805,serial; see notes,JU775,3,,,
p012,G04,48h,10,15hHB101_20200813,DMSO,1,mebendazole,48,20200805,serial; see notes,DL238,3,,,
p012,G05,48h,10,15hHB101_20200813,DMSO,1,mebendazole,48,20200805,serial; see notes,MY16,3,,,
p012,G06,48h,10,15hHB101_20200813,DMSO,1,mebendazole,48,20200805,serial; see notes,CB4856,3,,,
p012,G07,48h,10,15hHB101_20200813,DMSO,1,mebendazole,48,20200805,serial; see notes,PD1074,3,,,
p012,G08,48h,10,15hHB101_20200813,DMSO,1,mebendazole,48,20200805,serial; see notes,CX11314,3,,,
p012,G09,48h,10,15hHB101_20200813,DMSO,1,mebendazole,48,20200805,serial; see notes,JU775,3,,,
p012,G10,48h,10,15hHB101_20200813,DMSO,1,mebendazole,48,20200805,serial; see notes,DL238,3,,,
p012,G11,48h,10,15hHB101_20200813,DMSO,1,mebendazole,48,20200805,serial; see notes,MY16,3,,,
p012,G12,48h,10,15hHB101_20200813,DMSO,1,mebendazole,48,20200805,serial; see notes,CB4856,3,,,
p012,H01,48h,10,15hHB101_20200813,DMSO,1,mebendazole,96,20200805,serial; see notes,PD1074,3,,,
p012,H02,48h,10,15hHB101_20200813,DMSO,1,mebendazole,96,20200805,serial; see notes,CX11314,3,,,
p012,H03,48h,10,15hHB101_20200813,DMSO,1,mebendazole,96,20200805,serial; see notes,JU775,3,,,
p012,H04,48h,10,15hHB101_20200813,DMSO,1,mebendazole,96,20200805,serial; see notes,DL238,3,,,
p012,H05,48h,10,15hHB101_20200813,DMSO,1,mebendazole,96,20200805,serial; see notes,MY16,3,,,
p012,H06,48h,10,15hHB101_20200813,DMSO,1,mebendazole,96,20200805,serial; see notes,CB4856,3,,,
p012,H07,48h,10,15hHB101_20200813,DMSO,1,mebendazole,96,20200805,serial; see notes,PD1074,3,,,
p012,H08,48h,10,15hHB101_20200813,DMSO,1,mebendazole,96,20200805,serial; see notes,CX11314,3,,,
p012,H09,48h,10,15hHB101_20200813,DMSO,1,mebendazole,96,20200805,serial; see notes,JU775,3,,,
p012,H10,48h,10,15hHB101_20200813,DMSO,1,mebendazole,96,20200805,serial; see notes,DL238,3,,,
p012,H11,48h,10,15hHB101_20200813,DMSO,1,mebendazole,96,20200805,serial; see notes,MY16,3,,,
p012,H12,48h,10,15hHB101_20200813,DMSO,1,mebendazole,96,20200805,serial; see notes,CB4856,3,,,
p013,A01,48h,10,15hHB101_20200813,DMSO,1,thiabendazole,0,20200805,serial; see notes,JU775,1,,,
p013,A02,48h,10,15hHB101_20200813,DMSO,1,thiabendazole,0,20200805,serial; see notes,CX11314,1,,,
p013,A03,48h,10,15hHB101_20200813,DMSO,1,thiabendazole,0,20200805,serial; see notes,PD1074,1,,,
p013,A04,48h,10,15hHB101_20200813,DMSO,1,thiabendazole,0,20200805,serial; see notes,CB4856,1,,,
p013,A05,48h,10,15hHB101_20200813,DMSO,1,thiabendazole,0,20200805,serial; see notes,MY16,1,,,
p013,A06,48h,10,15hHB101_20200813,DMSO,1,thiabendazole,0,20200805,serial; see notes,DL238,1,,,
p013,A07,48h,10,15hHB101_20200813,DMSO,1,thiabendazole,0,20200805,serial; see notes,JU775,1,,,
p013,A08,48h,10,15hHB101_20200813,DMSO,1,thiabendazole,0,20200805,serial; see notes,CX11314,1,,,
p013,A09,48h,10,15hHB101_20200813,DMSO,1,thiabendazole,0,20200805,serial; see notes,PD1074,1,,,
p013,A10,48h,10,15hHB101_20200813,DMSO,1,thiabendazole,0,20200805,serial; see notes,CB4856,1,,,
p013,A11,48h,10,15hHB101_20200813,DMSO,1,thiabendazole,0,20200805,serial; see notes,MY16,1,,,
p013,A12,48h,10,15hHB101_20200813,DMSO,1,thiabendazole,0,20200805,serial; see notes,DL238,1,,,
p013,B01,48h,10,15hHB101_20200813,DMSO,1,thiabendazole,5.9999,20200805,serial; see notes,JU775,1,,,
p013,B02,48h,10,15hHB101_20200813,DMSO,1,thiabendazole,5.9999,20200805,serial; see notes,CX11314,1,,,
p013,B03,48h,10,15hHB101_20200813,DMSO,1,thiabendazole,5.9999,20200805,serial; see notes,PD1074,1,,,
p013,B04,48h,10,15hHB101_20200813,DMSO,1,thiabendazole,5.9999,20200805,serial; see notes,CB4856,1,,,
p013,B05,48h,10,15hHB101_20200813,DMSO,1,thiabendazole,5.9999,20200805,serial; see notes,MY16,1,,,
p013,B06,48h,10,15hHB101_20200813,DMSO,1,thiabendazole,5.9999,20200805,serial; see notes,DL238,1,,,
p013,B07,48h,10,15hHB101_20200813,DMSO,1,thiabendazole,5.9999,20200805,serial; see notes,JU775,1,,,
p013,B08,48h,10,15hHB101_20200813,DMSO,1,thiabendazole,5.9999,20200805,serial; see notes,CX11314,1,,,
p013,B09,48h,10,15hHB101_20200813,DMSO,1,thiabendazole,5.9999,20200805,serial; see notes,PD1074,1,,,
p013,B10,48h,10,15hHB101_20200813,DMSO,1,thiabendazole,5.9999,20200805,serial; see notes,CB4856,1,,,
p013,B11,48h,10,15hHB101_20200813,DMSO,1,thiabendazole,5.9999,20200805,serial; see notes,MY16,1,,,
p013,B12,48h,10,15hHB101_20200813,DMSO,1,thiabendazole,5.9999,20200805,serial; see notes,DL238,1,,,
p013,C01,48h,10,15hHB101_20200813,DMSO,1,thiabendazole,10.79982,20200805,serial; see notes,JU775,1,,,
p013,C02,48h,10,15hHB101_20200813,DMSO,1,thiabendazole,10.79982,20200805,serial; see notes,CX11314,1,,,
p013,C03,48h,10,15hHB101_20200813,DMSO,1,thiabendazole,10.79982,20200805,serial; see notes,PD1074,1,,,
p013,C04,48h,10,15hHB101_20200813,DMSO,1,thiabendazole,10.79982,20200805,serial; see notes,CB4856,1,,,
p013,C05,48h,10,15hHB101_20200813,DMSO,1,thiabendazole,10.79982,20200805,serial; see notes,MY16,1,,,
p013,C06,48h,10,15hHB101_20200813,DMSO,1,thiabendazole,10.79982,20200805,serial; see notes,DL238,1,,,
p013,C07,48h,10,15hHB101_20200813,DMSO,1,thiabendazole,10.79982,20200805,serial; see notes,JU775,1,,,
p013,C08,48h,10,15hHB101_20200813,DMSO,1,thiabendazole,10.79982,20200805,serial; see notes,CX11314,1,,,
p013,C09,48h,10,15hHB101_20200813,DMSO,1,thiabendazole,10.79982,20200805,serial; see notes,PD1074,1,,,
p013,C10,48h,10,15hHB101_20200813,DMSO,1,thiabendazole,10.79982,20200805,serial; see notes,CB4856,1,,,
p013,C11,48h,10,15hHB101_20200813,DMSO,1,thiabendazole,10.79982,20200805,serial; see notes,MY16,1,,,
p013,C12,48h,10,15hHB101_20200813,DMSO,1,thiabendazole,10.79982,20200805,serial; see notes,DL238,1,,,
p013,D01,48h,10,15hHB101_20200813,DMSO,1,thiabendazole,19.43968,20200805,serial; see notes,JU775,1,,,
p013,D02,48h,10,15hHB101_20200813,DMSO,1,thiabendazole,19.43968,20200805,serial; see notes,CX11314,1,,,
p013,D03,48h,10,15hHB101_20200813,DMSO,1,thiabendazole,19.43968,20200805,serial; see notes,PD1074,1,,,
p013,D04,48h,10,15hHB101_20200813,DMSO,1,thiabendazole,19.43968,20200805,serial; see notes,CB4856,1,,,
p013,D05,48h,10,15hHB101_20200813,DMSO,1,thiabendazole,19.43968,20200805,serial; see notes,MY16,1,,,
p013,D06,48h,10,15hHB101_20200813,DMSO,1,thiabendazole,19.43968,20200805,serial; see notes,DL238,1,,,
p013,D07,48h,10,15hHB101_20200813,DMSO,1,thiabendazole,19.43968,20200805,serial; see notes,JU775,1,,,
p013,D08,48h,10,15hHB101_20200813,DMSO,1,thiabendazole,19.43968,20200805,serial; see notes,CX11314,1,,,
p013,D09,48h,10,15hHB101_20200813,DMSO,1,thiabendazole,19.43968,20200805,serial; see notes,PD1074,1,,,
p013,D10,48h,10,15hHB101_20200813,DMSO,1,thiabendazole,19.43968,20200805,serial; see notes,CB4856,1,,,
p013,D11,48h,10,15hHB101_20200813,DMSO,1,thiabendazole,19.43968,20200805,serial; see notes,MY16,1,,,
p013,D12,48h,10,15hHB101_20200813,DMSO,1,thiabendazole,19.43968,20200805,serial; see notes,DL238,1,,,
p013,E01,48h,10,15hHB101_20200813,DMSO,1,thiabendazole,34.99143,20200805,serial; see notes,JU775,1,,,
p013,E02,48h,10,15hHB101_20200813,DMSO,1,thiabendazole,34.99143,20200805,serial; see notes,CX11314,1,,,
p013,E03,48h,10,15hHB101_20200813,DMSO,1,thiabendazole,34.99143,20200805,serial; see notes,PD1074,1,,,
p013,E04,48h,10,15hHB101_20200813,DMSO,1,thiabendazole,34.99143,20200805,serial; see notes,CB4856,1,,,
p013,E05,48h,10,15hHB101_20200813,DMSO,1,thiabendazole,34.99143,20200805,serial; see notes,MY16,1,,,
p013,E06,48h,10,15hHB101_20200813,DMSO,1,thiabendazole,34.99143,20200805,serial; see notes,DL238,1,,,
p013,E07,48h,10,15hHB101_20200813,DMSO,1,thiabendazole,34.99143,20200805,serial; see notes,JU775,1,,,
p013,E08,48h,10,15hHB101_20200813,DMSO,1,thiabendazole,34.99143,20200805,serial; see notes,CX11314,1,,,
p013,E09,48h,10,15hHB101_20200813,DMSO,1,thiabendazole,34.99143,20200805,serial; see notes,PD1074,1,,,
p013,E10,48h,10,15hHB101_20200813,DMSO,1,thiabendazole,34.99143,20200805,serial; see notes,CB4856,1,,,
p013,E11,48h,10,15hHB101_20200813,DMSO,1,thiabendazole,34.99143,20200805,serial; see notes,MY16,1,,,
p013,E12,48h,10,15hHB101_20200813,DMSO,1,thiabendazole,34.99143,20200805,serial; see notes,DL238,1,,,
p013,F01,48h,10,15hHB101_20200813,DMSO,1,thiabendazole,62.98457,20200805,serial; see notes,JU775,1,,,
p013,F02,48h,10,15hHB101_20200813,DMSO,1,thiabendazole,62.98457,20200805,serial; see notes,CX11314,1,,,
p013,F03,48h,10,15hHB101_20200813,DMSO,1,thiabendazole,62.98457,20200805,serial; see notes,PD1074,1,,,
p013,F04,48h,10,15hHB101_20200813,DMSO,1,thiabendazole,62.98457,20200805,serial; see notes,CB4856,1,,,
p013,F05,48h,10,15hHB101_20200813,DMSO,1,thiabendazole,62.98457,20200805,serial; see notes,MY16,1,,,
p013,F06,48h,10,15hHB101_20200813,DMSO,1,thiabendazole,62.98457,20200805,serial; see notes,DL238,1,,,
p013,F07,48h,10,15hHB101_20200813,DMSO,1,thiabendazole,62.98457,20200805,serial; see notes,JU775,1,,,
p013,F08,48h,10,15hHB101_20200813,DMSO,1,thiabendazole,62.98457,20200805,serial; see notes,CX11314,1,,,
p013,F09,48h,10,15hHB101_20200813,DMSO,1,thiabendazole,62.98457,20200805,serial; see notes,PD1074,1,,,
p013,F10,48h,10,15hHB101_20200813,DMSO,1,thiabendazole,62.98457,20200805,serial; see notes,CB4856,1,,,
p013,F11,48h,10,15hHB101_20200813,DMSO,1,thiabendazole,62.98457,20200805,serial; see notes,MY16,1,,,
p013,F12,48h,10,15hHB101_20200813,DMSO,1,thiabendazole,62.98457,20200805,serial; see notes,DL238,1,,,
p013,G01,48h,10,15hHB101_20200813,DMSO,1,thiabendazole,113.37222,20200805,serial; see notes,JU775,1,,,
p013,G02,48h,10,15hHB101_20200813,DMSO,1,thiabendazole,113.37222,20200805,serial; see notes,CX11314,1,,,
p013,G03,48h,10,15hHB101_20200813,DMSO,1,thiabendazole,113.37222,20200805,serial; see notes,PD1074,1,,,
p013,G04,48h,10,15hHB101_20200813,DMSO,1,thiabendazole,113.37222,20200805,serial; see notes,CB4856,1,,,
p013,G05,48h,10,15hHB101_20200813,DMSO,1,thiabendazole,113.37222,20200805,serial; see notes,MY16,1,,,
p013,G06,48h,10,15hHB101_20200813,DMSO,1,thiabendazole,113.37222,20200805,serial; see notes,DL238,1,,,
p013,G07,48h,10,15hHB101_20200813,DMSO,1,thiabendazole,113.37222,20200805,serial; see notes,JU775,1,,,
p013,G08,48h,10,15hHB101_20200813,DMSO,1,thiabendazole,113.37222,20200805,serial; see notes,CX11314,1,,,
p013,G09,48h,10,15hHB101_20200813,DMSO,1,thiabendazole,113.37222,20200805,serial; see notes,PD1074,1,,,
p013,G10,48h,10,15hHB101_20200813,DMSO,1,thiabendazole,113.37222,20200805,serial; see notes,CB4856,1,,,
p013,G11,48h,10,15hHB101_20200813,DMSO,1,thiabendazole,113.37222,20200805,serial; see notes,MY16,1,,,
p013,G12,48h,10,15hHB101_20200813,DMSO,1,thiabendazole,113.37222,20200805,serial; see notes,DL238,1,,,
p013,H01,48h,10,15hHB101_20200813,DMSO,1,thiabendazole,204.07,20200805,serial; see notes,JU775,1,,,
p013,H02,48h,10,15hHB101_20200813,DMSO,1,thiabendazole,204.07,20200805,serial; see notes,CX11314,1,,,
p013,H03,48h,10,15hHB101_20200813,DMSO,1,thiabendazole,204.07,20200805,serial; see notes,PD1074,1,,,
p013,H04,48h,10,15hHB101_20200813,DMSO,1,thiabendazole,204.07,20200805,serial; see notes,CB4856,1,,,
p013,H05,48h,10,15hHB101_20200813,DMSO,1,thiabendazole,204.07,20200805,serial; see notes,MY16,1,,,
p013,H06,48h,10,15hHB101_20200813,DMSO,1,thiabendazole,204.07,20200805,serial; see notes,DL238,1,,,
p013,H07,48h,10,15hHB101_20200813,DMSO,1,thiabendazole,204.07,20200805,serial; see notes,JU775,1,,,
p013,H08,48h,10,15hHB101_20200813,DMSO,1,thiabendazole,204.07,20200805,serial; see notes,CX11314,1,,,
p013,H09,48h,10,15hHB101_20200813,DMSO,1,thiabendazole,204.07,20200805,serial; see notes,PD1074,1,,,
p013,H10,48h,10,15hHB101_20200813,DMSO,1,thiabendazole,204.07,20200805,serial; see notes,CB4856,1,,,
p013,H11,48h,10,15hHB101_20200813,DMSO,1,thiabendazole,204.07,20200805,serial; see notes,MY16,1,,,
p013,H12,48h,10,15hHB101_20200813,DMSO,1,thiabendazole,204.07,20200805,serial; see notes,DL238,1,,,
p014,A01,48h,10,15hHB101_20200813,DMSO,1,thiabendazole,0,20200805,serial; see notes,JU775,1,,,
p014,A02,48h,10,15hHB101_20200813,DMSO,1,thiabendazole,0,20200805,serial; see notes,CX11314,1,,,
p014,A03,48h,10,15hHB101_20200813,DMSO,1,thiabendazole,0,20200805,serial; see notes,PD1074,1,,,
p014,A04,48h,10,15hHB101_20200813,DMSO,1,thiabendazole,0,20200805,serial; see notes,CB4856,1,,,
p014,A05,48h,10,15hHB101_20200813,DMSO,1,thiabendazole,0,20200805,serial; see notes,MY16,1,,,
p014,A06,48h,10,15hHB101_20200813,DMSO,1,thiabendazole,0,20200805,serial; see notes,DL238,1,,,
p014,A07,48h,10,15hHB101_20200813,DMSO,1,thiabendazole,0,20200805,serial; see notes,JU775,1,,,
p014,A08,48h,10,15hHB101_20200813,DMSO,1,thiabendazole,0,20200805,serial; see notes,CX11314,1,,,
p014,A09,48h,10,15hHB101_20200813,DMSO,1,thiabendazole,0,20200805,serial; see notes,PD1074,1,,,
p014,A10,48h,10,15hHB101_20200813,DMSO,1,thiabendazole,0,20200805,serial; see notes,CB4856,1,,,
p014,A11,48h,10,15hHB101_20200813,DMSO,1,thiabendazole,0,20200805,serial; see notes,MY16,1,,,
p014,A12,48h,10,15hHB101_20200813,DMSO,1,thiabendazole,0,20200805,serial; see notes,DL238,1,,,
p014,B01,48h,10,15hHB101_20200813,DMSO,1,thiabendazole,5.9999,20200805,serial; see notes,JU775,1,,,
p014,B02,48h,10,15hHB101_20200813,DMSO,1,thiabendazole,5.9999,20200805,serial; see notes,CX11314,1,,,
p014,B03,48h,10,15hHB101_20200813,DMSO,1,thiabendazole,5.9999,20200805,serial; see notes,PD1074,1,,,
p014,B04,48h,10,15hHB101_20200813,DMSO,1,thiabendazole,5.9999,20200805,serial; see notes,CB4856,1,,,
p014,B05,48h,10,15hHB101_20200813,DMSO,1,thiabendazole,5.9999,20200805,serial; see notes,MY16,1,,,
p014,B06,48h,10,15hHB101_20200813,DMSO,1,thiabendazole,5.9999,20200805,serial; see notes,DL238,1,,,
p014,B07,48h,10,15hHB101_20200813,DMSO,1,thiabendazole,5.9999,20200805,serial; see notes,JU775,1,,,
p014,B08,48h,10,15hHB101_20200813,DMSO,1,thiabendazole,5.9999,20200805,serial; see notes,CX11314,1,,,
p014,B09,48h,10,15hHB101_20200813,DMSO,1,thiabendazole,5.9999,20200805,serial; see notes,PD1074,1,,,
